LATITUD_DESTINO,LONGITUD_DESTINO,MINUTOS_EN_ESTACION,TIEMPO_MOVILIZACION,USUARIO_ID,SERVICE_ID
3.46604705523872,-76.5134043964274,7,13,2,6138
3.46604705523872,-76.5134043964274,7,13,2,6135
3.46604705523872,-76.5134043964274,7,13,2,6138
3.46604705523872,-76.5134043964274,7,13,2,6135
3.46276044783613,-76.5175334849096,6,4,2,6138
3.46276044783613,-76.5175334849096,6,4,2,6135
3.4634191652463,-76.5253727391587,5,4,2,6135
3.4634191652463,-76.5253727391587,5,4,2,6135
3.4634191652463,-76.5253727391587,5,4,2,6135
3.4634191652463,-76.5253727391587,5,4,2,6135
3.45653785904349,-76.530548774608,8,3,2,6135
3.45653785904349,-76.530548774608,8,3,2,6138
3.45653785904349,-76.530548774608,8,3,2,6135
3.45653785904349,-76.530548774608,8,3,2,6138
3.44801119892302,-76.5299371464294,11,3,2,6138
3.44801119892302,-76.5299371464294,11,3,2,6135
3.44801119892302,-76.5299371464294,11,3,2,6135
3.44801119892302,-76.5299371464294,11,3,2,6138
3.44801119892302,-76.5299371464294,11,3,2,6135
3.44801119892302,-76.5299371464294,11,3,2,6135
3.4634191652463,-76.5253727391587,5,11,2,6135
3.4634191652463,-76.5253727391587,5,11,2,6135
3.4634191652463,-76.5253727391587,5,11,2,6135
3.4634191652463,-76.5253727391587,5,11,2,6135
3.4634191652463,-76.5253727391587,5,11,2,6135
3.4634191652463,-76.5253727391587,5,11,2,6135
3.47427425696494,-76.5196556106238,10,4,2,6135
3.47427425696494,-76.5196556106238,10,4,2,6135
3.47427425696494,-76.5196556106238,10,4,2,6135
3.47427425696494,-76.5196556106238,10,4,2,6135
3.47427425696494,-76.5196556106238,10,4,2,6135
3.47427425696494,-76.5196556106238,10,4,2,6135
3.47842804681755,-76.5170833721773,10,2,2,6135
3.47842804681755,-76.5170833721773,10,2,2,6135
3.47842804681755,-76.5170833721773,10,2,2,6138
3.47842804681755,-76.5170833721773,10,2,2,6135
3.47842804681755,-76.5170833721773,10,2,2,6135
3.47842804681755,-76.5170833721773,10,2,2,6138
3.47842804681755,-76.5170833721773,10,2,2,6135
3.47842804681755,-76.5170833721773,10,2,2,6135
3.47842804681755,-76.5170833721773,10,2,2,6138
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6138
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6138
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6138
3.48890402204464,-76.5078521568375,8,9,2,6135
3.48890402204464,-76.5078521568375,8,9,2,6135
3.4781226862005,-76.5023704237336,10,9,2,6135
3.4781226862005,-76.5023704237336,10,9,2,6135
3.4781226862005,-76.5023704237336,10,9,2,6135
3.4781226862005,-76.5023704237336,10,9,2,6135
3.4781226862005,-76.5023704237336,10,9,2,6135
3.44801119892302,-76.5299371464294,5,5,2,6135
3.45297491831844,-76.5313634424706,5,13,2,6135
3.45297491831844,-76.5313634424706,5,13,2,6138
3.48432727284838,-76.5134204226861,7,13,2,6135
3.4634191652463,-76.5253727391587,18,6,2,6135
3.4634191652463,-76.5253727391587,18,6,2,6138
3.45297491831844,-76.5313634424706,12,4,2,6138
3.45297491831844,-76.5313634424706,12,4,2,6135
3.45384637947355,-76.5298314123795,56,7,2,6135
3.45384637947355,-76.5298314123795,56,7,2,6135
3.45384637947355,-76.5298314123795,56,7,2,6138
3.45384637947355,-76.5298314123795,56,7,2,6135
3.45384637947355,-76.5298314123795,56,7,2,6135
3.45384637947355,-76.5298314123795,56,7,2,6138
3.46604705523872,-76.5134043964274,3,18,2,6135
3.4781226862005,-76.5023704237336,7,7,2,6135
3.4634191652463,-76.5253727391587,15,7,2,6135
3.45653785904349,-76.530548774608,6,10,2,6135
3.45653785904349,-76.530548774608,6,10,2,6135
3.44845956177583,-76.5277138083573,44,3,2,6138
3.44845956177583,-76.5277138083573,44,3,2,6135
3.44845956177583,-76.5277138083573,44,3,2,6135
3.44845956177583,-76.5277138083573,44,3,2,6135
3.44845956177583,-76.5277138083573,44,3,2,6138
3.44845956177583,-76.5277138083573,44,3,2,6135
3.44845956177583,-76.5277138083573,44,3,2,6135
3.44845956177583,-76.5277138083573,44,3,2,6135
3.48130662236413,-76.4983544862871,8,12,2,6138
3.48130662236413,-76.4983544862871,8,12,2,6138
3.48130662236413,-76.4983544862871,8,12,2,6138
3.48130662236413,-76.4983544862871,8,12,2,6138
3.48130662236413,-76.4983544862871,8,12,2,6138
3.48130662236413,-76.4983544862871,8,12,2,6138
3.48130662236413,-76.4983544862871,8,12,2,6138
3.48130662236413,-76.4983544862871,8,12,2,6138
3.48130662236413,-76.4983544862871,8,12,2,6138
3.39364291232397,-76.5458386268414,10,10,2,6135
3.40947826448299,-76.5473633540787,25,14,2,6135
3.40947826448299,-76.5473633540787,25,14,2,6138
3.40947826448299,-76.5473633540787,25,14,2,8369
3.42300676194683,-76.5471434261955,11,11,2,6135
3.42300676194683,-76.5471434261955,11,11,2,6138
3.41840956522489,-76.5482712818292,12,7,2,6135
3.41840956522489,-76.5482712818292,12,7,2,6135
3.40947826448299,-76.5473633540787,8,8,2,6138
3.40947826448299,-76.5473633540787,8,8,2,6135
3.39847770030099,-76.5464255771778,11,4,2,6135
3.39847770030099,-76.5464255771778,11,4,2,6135
3.36714761458388,-76.52949647924,41,13,2,6135
3.36714761458388,-76.52949647924,41,13,2,6138
3.41840956522489,-76.5482712818292,4,14,2,6135
3.41840956522489,-76.5482712818292,4,14,2,6135
3.42300676194683,-76.5471434261955,3,1,2,6135
3.43136028767383,-76.5433749225134,14,5,2,6135
3.41840956522489,-76.5482712818292,6,7,2,6135
3.41840956522489,-76.5482712818292,6,7,2,6135
3.43136028767383,-76.5433749225134,10,3,2,6135
3.43136028767383,-76.5433749225134,10,3,2,6135
3.43136028767383,-76.5433749225134,10,3,2,6135
3.43136028767383,-76.5433749225134,10,3,2,6135
3.46604705523872,-76.5134043964274,4,5,2,6135
3.46897954579485,-76.5111591241609,8,4,2,6135
3.46897954579485,-76.5111591241609,8,4,2,6135
3.47361281665617,-76.5068188674386,8,10,2,6135
3.47361281665617,-76.5068188674386,8,10,2,6135
3.46276044783613,-76.5175334849096,11,7,2,6138
3.46276044783613,-76.5175334849096,11,7,2,6135
3.47427425696494,-76.5196556106238,27,7,2,6138
3.47427425696494,-76.5196556106238,27,7,2,6138
3.45241065631123,-76.5312831579744,24,15,2,6138
3.45241065631123,-76.5312831579744,24,15,2,6138
3.45241065631123,-76.5312831579744,24,15,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.44801119892302,-76.5299371464294,15,6,2,6138
3.45384637947355,-76.5298314123795,10,12,2,6135
3.45384637947355,-76.5298314123795,10,12,2,6135
3.45384637947355,-76.5298314123795,10,12,2,6135
3.45384637947355,-76.5298314123795,10,12,2,6135
3.45384637947355,-76.5298314123795,10,12,2,6135
3.45384637947355,-76.5298314123795,10,12,2,6135
3.44524469691041,-76.5148320438954,5,8,2,6135
3.44524469691041,-76.5148320438954,5,8,2,6135
3.47842804681755,-76.5170833721773,8,8,2,6138
3.45297491831844,-76.5313634424706,1,10,2,6135
3.43453710452703,-76.5138022279781,14,7,2,6138
3.43453710452703,-76.5138022279781,14,7,2,6135
3.43453710452703,-76.5138022279781,14,7,2,6147
3.43453710452703,-76.5138022279781,14,7,2,6148
3.44265715161853,-76.5281285653011,3,8,2,6147
3.44265715161853,-76.5281285653011,3,8,2,6148
3.44265715161853,-76.5281285653011,3,8,2,6135
3.44265715161853,-76.5281285653011,3,8,2,6147
3.44265715161853,-76.5281285653011,3,8,2,6148
3.44265715161853,-76.5281285653011,3,8,2,6135
3.44265715161853,-76.5281285653011,3,8,2,6147
3.44265715161853,-76.5281285653011,3,8,2,6148
3.44265715161853,-76.5281285653011,3,8,2,6135
3.44265715161853,-76.5281285653011,3,8,2,6147
3.44265715161853,-76.5281285653011,3,8,2,6148
3.44265715161853,-76.5281285653011,3,8,2,6135
3.44210427482807,-76.5329592237468,6,6,2,6147
3.44210427482807,-76.5329592237468,6,6,2,6135
3.44210427482807,-76.5329592237468,6,6,2,6135
3.44210427482807,-76.5329592237468,6,6,2,6138
3.44210427482807,-76.5329592237468,6,6,2,6148
3.44210427482807,-76.5329592237468,6,6,2,6147
3.44210427482807,-76.5329592237468,6,6,2,6135
3.44210427482807,-76.5329592237468,6,6,2,6135
3.44210427482807,-76.5329592237468,6,6,2,6138
3.44210427482807,-76.5329592237468,6,6,2,6148
3.44210427482807,-76.5329592237468,6,6,2,6147
3.44210427482807,-76.5329592237468,6,6,2,6135
3.44210427482807,-76.5329592237468,6,6,2,6135
3.44210427482807,-76.5329592237468,6,6,2,6138
3.44210427482807,-76.5329592237468,6,6,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6135
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6148
3.44428218499245,-76.502484494689,11,15,2,6147
3.44428218499245,-76.502484494689,11,15,2,6148
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6138
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44351311183983,-76.4961692335708,25,2,2,6135
3.44351311183983,-76.4961692335708,25,2,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6138
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,30,6,2,6148
3.44506799102323,-76.4875814710183,30,6,2,6147
3.44506799102323,-76.4875814710183,30,6,2,6135
3.44506799102323,-76.4875814710183,1,9,2,6135
3.44506799102323,-76.4875814710183,11,12,2,6135
3.44428218499245,-76.502484494689,41,6,2,6135
3.41430411223566,-76.4832167677381,42,16,2,6135
3.41430411223566,-76.4832167677381,42,16,2,6135
3.41430411223566,-76.4832167677381,42,16,2,6135
3.41430411223566,-76.4832167677381,42,16,2,6135
3.43453710452703,-76.5138022279781,37,4,2,6135
3.43453710452703,-76.5138022279781,37,4,2,6135
3.43453710452703,-76.5138022279781,37,4,2,6135
3.43453710452703,-76.5138022279781,37,4,2,6135
3.43453710452703,-76.5138022279781,37,4,2,6135
3.43453710452703,-76.5138022279781,37,4,2,6135
3.43453710452703,-76.5138022279781,37,4,2,6135
3.43453710452703,-76.5138022279781,37,4,2,6135
3.45653785904349,-76.530548774608,7,9,2,6135
3.45653785904349,-76.530548774608,7,9,2,6135
3.45653785904349,-76.530548774608,7,9,2,6148
3.45653785904349,-76.530548774608,7,9,2,6135
3.45653785904349,-76.530548774608,7,9,2,6147
3.45384637947355,-76.5298314123795,8,8,2,6138
3.45384637947355,-76.5298314123795,8,8,2,6135
3.45384637947355,-76.5298314123795,8,8,2,6138
3.45384637947355,-76.5298314123795,8,8,2,6135
3.45384637947355,-76.5298314123795,8,8,2,6138
3.45384637947355,-76.5298314123795,8,8,2,6135
3.45384637947355,-76.5298314123795,8,8,2,6138
3.45384637947355,-76.5298314123795,8,8,2,6135
3.45384637947355,-76.5298314123795,8,8,2,6138
3.45384637947355,-76.5298314123795,8,8,2,6135
3.45297491831844,-76.5313634424706,5,3,2,6138
3.45297491831844,-76.5313634424706,5,3,2,6138
3.45241065631123,-76.5312831579744,13,6,2,6147
3.45241065631123,-76.5312831579744,13,6,2,6135
3.45241065631123,-76.5312831579744,13,6,2,6148
3.4634191652463,-76.5253727391587,6,9,2,6135
3.4634191652463,-76.5253727391587,6,9,2,6135
3.4634191652463,-76.5253727391587,6,9,2,6135
3.47427425696494,-76.5196556106238,23,7,2,6135
3.47427425696494,-76.5196556106238,23,7,2,6135
3.47427425696494,-76.5196556106238,23,7,2,6148
3.48842810553395,-76.4937511450849,44,18,2,6135
3.48842810553395,-76.4937511450849,44,18,2,6148
3.48842810553395,-76.4937511450849,44,18,2,6135
3.48842810553395,-76.4937511450849,44,18,2,6148
3.48842810553395,-76.4937511450849,44,18,2,6135
3.48842810553395,-76.4937511450849,44,18,2,6148
3.48842810553395,-76.4937511450849,44,18,2,6135
3.48842810553395,-76.4937511450849,44,18,2,6148
3.46604705523872,-76.5134043964274,26,7,2,6147
3.46604705523872,-76.5134043964274,26,7,2,6135
3.46604705523872,-76.5134043964274,26,7,2,6148
3.48842810553395,-76.4937511450849,8,12,2,6148
3.48842810553395,-76.4937511450849,8,12,2,6147
3.48842810553395,-76.4937511450849,8,12,2,6135
3.48842810553395,-76.4937511450849,8,12,2,6138
3.48842810553395,-76.4937511450849,8,12,2,6148
3.48842810553395,-76.4937511450849,8,12,2,6147
3.48842810553395,-76.4937511450849,8,12,2,6135
3.48842810553395,-76.4937511450849,8,12,2,6138
3.48842810553395,-76.4937511450849,8,12,2,6148
3.48842810553395,-76.4937511450849,8,12,2,6147
3.48842810553395,-76.4937511450849,8,12,2,6135
3.48842810553395,-76.4937511450849,8,12,2,6138
3.48130662236413,-76.4983544862871,56,5,2,6135
3.48130662236413,-76.4983544862871,56,5,2,6135
3.48130662236413,-76.4983544862871,56,5,2,6135
3.48130662236413,-76.4983544862871,56,5,2,6135
3.48432727284838,-76.5134204226861,54,11,2,6135
3.48432727284838,-76.5134204226861,54,11,2,6135
3.44845956177583,-76.5277138083573,12,3,2,6138
3.44845956177583,-76.5277138083573,12,3,2,6135
3.44845956177583,-76.5277138083573,12,3,2,6138
3.44845956177583,-76.5277138083573,12,3,2,6135
3.4634191652463,-76.5253727391587,16,7,2,6135
3.4634191652463,-76.5253727391587,16,7,2,6135
3.48890402204464,-76.5078521568375,9,5,2,6135
3.48890402204464,-76.5078521568375,9,5,2,6135
3.48842810553395,-76.4937511450849,6,7,2,6135
3.48842810553395,-76.4937511450849,6,7,2,6135
3.47361281665617,-76.5068188674386,5,5,2,6135
3.47427425696494,-76.5196556106238,37,20,2,6138
3.47427425696494,-76.5196556106238,37,20,2,6135
3.42151641185895,-76.4906346476488,15,10,2,6135
3.42151641185895,-76.4906346476488,15,10,2,6135
3.42151641185895,-76.4906346476488,15,10,2,6135
3.42151641185895,-76.4906346476488,15,10,2,6135
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44332180671126,-76.4839397169372,14,10,2,6138
3.44506799102323,-76.4875814710183,22,17,2,6135
3.44506799102323,-76.4875814710183,22,17,2,6138
3.44506799102323,-76.4875814710183,22,17,2,6135
3.44506799102323,-76.4875814710183,22,17,2,6135
3.44506799102323,-76.4875814710183,22,17,2,6138
3.44506799102323,-76.4875814710183,22,17,2,6135
3.44506799102323,-76.4875814710183,22,17,2,6135
3.44506799102323,-76.4875814710183,22,17,2,6138
3.44506799102323,-76.4875814710183,22,17,2,6135
3.44524469691041,-76.5148320438954,7,6,2,6135
3.44402100008543,-76.5209314646704,5,7,2,6135
3.44402100008543,-76.5209314646704,5,7,2,6135
3.44402100008543,-76.5209314646704,5,7,2,6135
3.44402100008543,-76.5209314646704,5,7,2,6135
3.44481498030605,-76.5085476281698,6,8,2,6138
3.44481498030605,-76.5085476281698,6,8,2,6138
3.44481498030605,-76.5085476281698,6,8,2,6138
3.44481498030605,-76.5085476281698,6,8,2,6138
3.44481498030605,-76.5085476281698,6,8,2,6138
3.44481498030605,-76.5085476281698,6,8,2,6138
3.44481498030605,-76.5085476281698,6,8,2,6138
3.44481498030605,-76.5085476281698,6,8,2,6138
3.44332180671126,-76.4839397169372,19,12,2,6138
3.44332180671126,-76.4839397169372,19,12,2,6135
3.44332180671126,-76.4839397169372,19,12,2,6138
3.44332180671126,-76.4839397169372,19,12,2,6135
3.44332180671126,-76.4839397169372,19,12,2,6138
3.44332180671126,-76.4839397169372,19,12,2,6135
3.44524469691041,-76.5148320438954,8,11,2,6135
3.44524469691041,-76.5148320438954,8,11,2,6135
3.44524469691041,-76.5148320438954,8,11,2,6135
3.44524469691041,-76.5148320438954,8,11,2,6135
3.44524469691041,-76.5148320438954,8,11,2,6135
3.44524469691041,-76.5148320438954,8,11,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6138
3.4398103356365,-76.522518369508,23,5,2,6135
3.4398103356365,-76.522518369508,23,5,2,6135
3.42151641185895,-76.4906346476488,5,4,2,6135
3.42151641185895,-76.4906346476488,5,4,2,6135
3.42151641185895,-76.4906346476488,5,4,2,6135
3.42151641185895,-76.4906346476488,5,4,2,6135
3.42151641185895,-76.4906346476488,5,4,2,6135
3.42151641185895,-76.4906346476488,5,4,2,6135
3.44332180671126,-76.4839397169372,7,4,2,6135
3.44332180671126,-76.4839397169372,7,4,2,6135
3.44332180671126,-76.4839397169372,7,4,2,6135
3.44332180671126,-76.4839397169372,7,4,2,6135
3.4398103356365,-76.522518369508,10,7,2,6135
3.44351311183983,-76.4961692335708,7,7,2,6135
3.44351311183983,-76.4961692335708,7,7,2,6135
3.44481498030605,-76.5085476281698,49,17,2,6147
3.44481498030605,-76.5085476281698,49,17,2,6148
3.44481498030605,-76.5085476281698,49,17,2,6138
3.44481498030605,-76.5085476281698,49,17,2,6135
3.44481498030605,-76.5085476281698,49,17,2,6147
3.44481498030605,-76.5085476281698,49,17,2,6140
3.44481498030605,-76.5085476281698,49,17,2,6135
3.44481498030605,-76.5085476281698,49,17,2,6148
3.44481498030605,-76.5085476281698,49,17,2,6147
3.44481498030605,-76.5085476281698,49,17,2,6148
3.44481498030605,-76.5085476281698,49,17,2,6138
3.44481498030605,-76.5085476281698,49,17,2,6135
3.44481498030605,-76.5085476281698,49,17,2,6147
3.44481498030605,-76.5085476281698,49,17,2,6140
3.44481498030605,-76.5085476281698,49,17,2,6135
